"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"05.05.2021","35,780","34,520","35,950","34,520","47,64M","3,79%"
"04.05.2021","34,475","34,110","34,580","34,110","24,46M","1,07%"
"30.04.2021","34,110","34,320","34,510","33,930","31,94M","-0,87%"
"29.04.2021","34,410","34,650","34,825","34,150","25,33M","-0,48%"
"28.04.2021","34,575","35,090","35,090","34,380","30,60M","-1,47%"
"27.04.2021","35,090","35,080","35,295","34,850","16,31M","-0,18%"
"26.04.2021","35,155","35,600","35,660","34,980","20,95M","-0,69%"
"23.04.2021","35,400","35,490","35,585","35,195","16,07M","0,27%"
"22.04.2021","35,305","35,140","35,615","34,800","36,64M","0,24%"
"21.04.2021","35,220","35,185","35,585","35,005","25,15M","-0,04%"
"20.04.2021","35,235","35,010","35,450","34,970","23,65M","0,69%"
"19.04.2021","34,995","35,390","35,500","34,910","20,33M","-1,12%"
"16.04.2021","35,390","35,545","35,850","35,135","29,06M","-0,06%"
"15.04.2021","35,410","34,975","35,650","34,795","40,45M","0,81%"
"14.04.2021","35,125","34,745","35,605","34,740","64,68M","1,50%"
"13.04.2021","34,605","34,715","34,735","34,270","21,33M","0,01%"
"12.04.2021","34,600","34,200","34,750","34,105","21,04M","0,85%"
"09.04.2021","34,310","34,595","34,770","34,070","31,55M","-0,81%"
"08.04.2021","34,590","35,190","35,195","34,400","28,17M","-1,06%"
"07.04.2021","34,960","34,790","35,170","34,550","25,36M","0,17%"
"06.04.2021","34,900","35,860","35,990","34,825","54,22M","-2,70%"
"05.04.2021","35,870","37,000","37,345","35,625","63,07M","-3,18%"
"02.04.2021","37,050","36,180","37,450","36,045","127,37M","2,72%"
"01.04.2021","36,070","34,685","36,345","34,650","103,43M","4,46%"
"31.03.2021","34,530","34,650","35,060","34,315","30,18M","-0,16%"
"30.03.2021","34,585","34,860","34,950","34,550","13,82M","-0,86%"
"29.03.2021","34,885","35,110","35,290","34,685","19,41M","-1,04%"
"26.03.2021","35,250","34,280","35,340","34,280","29,07M","3,04%"
"25.03.2021","34,210","34,475","34,500","34,000","19,38M","-0,09%"
"24.03.2021","34,240","34,375","34,745","34,025","25,39M","0,22%"
"23.03.2021","34,165","34,055","34,675","33,840","36,44M","-0,35%"
"22.03.2021","34,285","34,500","34,615","34,075","28,52M","0,06%"
"19.03.2021","34,265","34,100","34,550","33,975","43,41M","0,66%"
"18.03.2021","34,040","34,950","35,030","33,815","43,23M","-2,39%"
"17.03.2021","34,875","36,050","36,175","34,135","69,20M","-2,92%"
"16.03.2021","35,925","36,000","36,405","35,545","40,29M","-0,47%"
"15.03.2021","36,095","36,330","36,625","35,650","38,39M","-0,63%"
"12.03.2021","36,325","35,700","36,450","35,450","33,75M","1,71%"
"11.03.2021","35,715","35,610","35,990","35,185","34,96M","0,69%"
"10.03.2021","35,470","36,090","36,520","35,200","54,67M","-1,68%"
"09.03.2021","36,075","34,950","36,600","34,760","107,22M","3,13%"
"05.03.2021","34,980","33,695","35,085","33,555","107,35M","4,43%"
"04.03.2021","33,495","33,670","34,190","33,400","39,35M","-0,27%"
"03.03.2021","33,585","33,470","33,915","33,370","35,01M","0,78%"
"02.03.2021","33,325","32,495","33,495","32,385","46,41M","2,26%"
"01.03.2021","32,590","32,715","32,870","32,475","26,40M","0,28%"
"26.02.2021","32,500","33,430","33,640","32,235","95,22M","-3,25%"
"25.02.2021","33,590","33,850","34,010","33,570","34,44M","-0,64%"
"24.02.2021","33,805","33,830","34,130","33,525","39,16M","-0,07%"
"22.02.2021","33,830","33,860","33,920","33,535","14,63M","0,01%"
"20.02.2021","33,825","33,800","33,975","33,640","4,90M","-0,01%"
"19.02.2021","33,830","33,415","33,980","33,205","28,23M","1,00%"
"18.02.2021","33,495","34,340","34,355","33,425","39,86M","-2,05%"
"17.02.2021","34,195","33,980","34,700","33,890","48,40M","0,77%"
"16.02.2021","33,935","34,160","34,215","33,805","20,04M","-0,34%"
"15.02.2021","34,050","34,010","34,130","33,850","23,57M","0,98%"
"12.02.2021","33,720","33,700","33,735","33,205","35,81M","0,13%"
"11.02.2021","33,675","33,760","33,895","33,525","17,71M","-0,36%"
"10.02.2021","33,795","34,015","34,140","33,635","21,86M","-0,94%"
"09.02.2021","34,115","34,695","34,700","33,880","39,06M","-1,12%"
"08.02.2021","34,500","34,010","34,500","33,980","35,71M","1,86%"
"05.02.2021","33,870","33,995","34,130","33,665","35,67M","-0,10%"
"04.02.2021","33,905","34,250","34,320","33,510","40,74M","-0,80%"
"03.02.2021","34,180","34,305","34,465","33,860","30,32M","0,19%"
"02.02.2021","34,115","34,080","34,535","34,005","55,39M","0,37%"
"01.02.2021","33,990","33,590","34,000","33,325","46,22M","1,55%"
"29.01.2021","33,470","34,160","34,310","33,365","53,95M","-2,33%"
"28.01.2021","34,270","34,180","34,475","34,075","29,23M","0,00%"
"27.01.2021","34,270","35,080","35,095","34,200","50,15M","-1,88%"
"26.01.2021","34,925","34,970","35,235","34,730","31,89M","-0,37%"
"25.01.2021","35,055","35,040","35,325","34,805","25,76M","0,10%"
"22.01.2021","35,020","34,660","35,425","34,550","44,86M","0,39%"
"21.01.2021","34,885","36,000","36,125","34,640","86,93M","-2,89%"
"20.01.2021","35,925","36,055","36,300","35,810","21,22M","-0,33%"
"19.01.2021","36,045","36,200","36,430","35,765","23,70M","-0,44%"
"18.01.2021","36,205","36,580","36,580","35,865","42,03M","-0,79%"
"15.01.2021","36,495","37,395","37,560","36,365","25,14M","-2,73%"
"14.01.2021","37,520","37,090","37,820","36,990","29,33M","0,63%"
"13.01.2021","37,285","37,750","37,910","36,800","42,55M","-0,93%"
"12.01.2021","37,635","37,800","38,130","37,255","28,28M","0,08%"
"11.01.2021","37,605","37,490","38,050","37,050","40,56M","-0,27%"
"08.01.2021","37,705","36,825","37,920","36,825","42,01M","2,61%"
"06.01.2021","36,745","36,800","37,000","36,295","32,98M","-0,01%"
"05.01.2021","36,750","36,210","36,755","35,875","31,05M","1,77%"
"04.01.2021","36,110","35,960","36,445","35,870","31,02M","0,35%"
"30.12.2020","35,985","35,820","36,330","35,600","32,51M","0,83%"
"29.12.2020","35,690","35,450","36,040","35,210","32,31M","1,22%"
"28.12.2020","35,260","35,050","35,535","35,050","20,17M","0,57%"
"25.12.2020","35,060","35,000","35,100","34,910","6,53M","0,30%"
"24.12.2020","34,955","34,910","35,075","34,785","12,05M","-0,04%"
"23.12.2020","34,970","34,895","35,055","34,705","20,27M","0,37%"
"22.12.2020","34,840","34,350","35,055","34,115","28,29M","1,10%"
"21.12.2020","34,460","34,990","35,070","34,040","42,18M","-1,80%"
"18.12.2020","35,090","35,035","35,310","34,685","35,60M","0,09%"
"17.12.2020","35,060","35,480","35,605","34,890","47,98M","-0,40%"
"16.12.2020","35,200","35,200","35,520","34,965","30,57M","0,13%"
"15.12.2020","35,155","35,500","35,675","34,820","35,61M","-1,14%"
"14.12.2020","35,560","35,760","36,245","35,300","38,38M","0,17%"
"11.12.2020","35,500","35,585","36,175","35,290","60,42M","0,00%"
"10.12.2020","35,500","34,800","35,880","34,715","37,35M","2,14%"
"09.12.2020","34,755","34,675","35,200","34,510","31,36M","0,25%"
"08.12.2020","34,670","35,135","35,315","34,550","31,24M","-1,27%"
"07.12.2020","35,115","35,375","35,685","35,100","23,84M","-0,81%"
"04.12.2020","35,400","35,555","35,875","35,285","24,65M","0,33%"
"03.12.2020","35,285","35,770","35,905","35,010","37,34M","-0,88%"
"02.12.2020","35,600","35,265","35,895","35,075","43,73M","0,47%"
"01.12.2020","35,435","35,550","35,660","34,900","63,89M","-0,20%"
"30.11.2020","35,505","36,745","36,750","34,910","70,63M","-3,72%"
"27.11.2020","36,875","36,990","37,040","36,480","24,64M","-0,22%"
"26.11.2020","36,955","37,485","37,585","36,730","23,65M","-1,39%"
"25.11.2020","37,475","37,165","37,600","36,910","34,81M","1,09%"
"24.11.2020","37,070","37,440","37,470","36,785","37,21M","0,22%"
"23.11.2020","36,990","36,670","37,340","36,550","32,73M","1,51%"
"20.11.2020","36,440","36,825","36,900","36,200","16,37M","-0,80%"
"19.11.2020","36,735","37,100","37,140","36,580","18,89M","-0,53%"
"18.11.2020","36,930","36,945","37,415","36,740","35,37M","-0,23%"
"17.11.2020","37,015","37,765","37,960","36,600","36,09M","-2,00%"
"16.11.2020","37,770","36,175","37,825","35,800","79,51M","5,55%"
"13.11.2020","35,785","35,820","36,150","35,480","26,48M","-0,18%"
"12.11.2020","35,850","36,400","36,770","35,790","50,54M","-1,98%"
"11.11.2020","36,575","36,900","37,420","36,380","39,32M","-0,39%"
"10.11.2020","36,720","36,800","37,150","36,180","46,65M","-0,22%"
"09.11.2020","36,800","35,900","37,080","35,440","57,18M","3,55%"
"06.11.2020","35,540","35,690","35,770","35,275","27,81M","-0,67%"
"05.11.2020","35,780","34,900","35,900","34,555","48,75M","4,30%"
"03.11.2020","34,305","33,950","34,740","33,950","36,75M","0,87%"
"02.11.2020","34,010","32,775","34,150","32,555","36,55M","3,31%"
"30.10.2020","32,920","33,075","33,820","32,490","45,66M","-1,48%"
"29.10.2020","33,415","32,330","33,670","32,125","49,59M","3,13%"
"28.10.2020","32,400","33,985","34,105","32,055","70,94M","-4,83%"
"27.10.2020","34,045","34,105","34,520","33,965","24,93M","0,13%"
"26.10.2020","34,000","33,955","34,275","33,800","19,31M","0,00%"
"23.10.2020","34,000","33,625","34,150","33,625","20,12M","0,88%"
"22.10.2020","33,705","33,600","33,910","33,505","20,29M","0,09%"
"21.10.2020","33,675","34,150","34,170","33,570","16,96M","-1,29%"
"20.10.2020","34,115","33,925","34,240","33,840","15,37M","0,31%"
"19.10.2020","34,010","33,780","34,240","33,780","14,33M","0,49%"
"16.10.2020","33,845","33,655","34,270","33,655","24,49M","0,13%"
"15.10.2020","33,800","34,275","34,350","33,400","30,21M","-1,50%"
"14.10.2020","34,315","34,165","34,450","34,075","14,36M","0,31%"
"13.10.2020","34,210","34,600","34,650","34,055","16,73M","-1,11%"
"12.10.2020","34,595","34,520","34,800","34,340","18,12M","0,03%"
"09.10.2020","34,585","35,180","35,260","34,410","36,24M","-1,91%"
"08.10.2020","35,260","35,415","35,580","35,105","21,25M","0,00%"
"07.10.2020","35,260","35,855","35,980","34,995","32,38M","-1,63%"
"06.10.2020","35,845","35,950","36,300","35,580","36,80M","-0,19%"
"05.10.2020","35,915","35,235","36,070","35,235","31,53M","1,96%"
"02.10.2020","35,225","35,150","35,540","34,665","29,46M","-0,17%"
"01.10.2020","35,285","34,835","37,100","34,040","190,06M","1,73%"
"30.09.2020","34,685","35,250","35,560","34,630","28,71M","-1,95%"
"29.09.2020","35,375","35,125","35,400","34,650","28,40M","0,87%"
"28.09.2020","35,070","34,810","35,170","34,655","19,30M","0,88%"
"25.09.2020","34,765","35,170","35,170","34,410","21,59M","-0,59%"
"24.09.2020","34,970","35,000","35,185","34,410","26,55M","0,32%"
"23.09.2020","34,860","35,410","35,570","34,825","30,87M","-1,95%"
"22.09.2020","35,555","35,235","35,750","35,175","22,56M","0,49%"
"21.09.2020","35,380","36,180","36,270","35,160","34,10M","-2,45%"
"18.09.2020","36,270","36,500","36,865","36,000","37,16M","-0,64%"
"17.09.2020","36,505","36,555","36,715","36,020","42,45M","-0,03%"
"16.09.2020","36,515","36,995","37,070","36,335","29,46M","-0,88%"
"15.09.2020","36,840","36,120","37,000","35,925","68,16M","1,99%"
"14.09.2020","36,120","35,150","36,195","35,145","37,92M","2,94%"
"11.09.2020","35,090","34,670","35,435","34,605","31,64M","1,21%"
"10.09.2020","34,670","35,190","35,260","34,480","30,32M","-1,03%"
"09.09.2020","35,030","34,565","35,365","34,415","34,26M","1,49%"
"08.09.2020","34,515","35,300","35,435","34,355","46,02M","-2,06%"
"07.09.2020","35,240","35,195","35,470","35,075","16,39M","-0,14%"
"04.09.2020","35,290","35,410","35,910","35,000","32,36M","-0,59%"
"03.09.2020","35,500","35,755","36,145","35,200","38,79M","-1,16%"
"02.09.2020","35,915","36,930","37,080","35,795","64,19M","-2,54%"
"01.09.2020","36,850","36,715","37,155","36,380","34,21M","0,40%"
"31.08.2020","36,705","37,260","37,575","36,525","37,95M","-1,33%"
"28.08.2020","37,200","37,720","37,865","36,970","23,51M","-1,51%"
"27.08.2020","37,770","38,505","38,740","37,680","46,63M","-1,85%"
"26.08.2020","38,480","37,250","38,575","37,140","46,98M","3,30%"
"25.08.2020","37,250","37,725","37,800","37,000","21,33M","-0,92%"
"24.08.2020","37,595","37,200","37,700","36,960","25,17M","1,51%"
"21.08.2020","37,035","37,255","37,440","36,525","25,85M","-0,71%"
"20.08.2020","37,300","38,040","38,065","37,000","36,64M","-2,04%"
"19.08.2020","38,075","37,900","38,400","37,770","20,49M","0,45%"
"18.08.2020","37,905","38,330","38,360","37,755","20,29M","-1,25%"
"17.08.2020","38,385","38,700","38,870","37,990","25,22M","-0,14%"
"14.08.2020","38,440","38,880","38,930","38,060","35,46M","-0,70%"
"13.08.2020","38,710","38,745","39,170","38,160","33,62M","0,31%"
"12.08.2020","38,590","37,760","38,760","37,650","25,68M","2,52%"
"11.08.2020","37,640","37,395","38,070","37,330","34,59M","0,59%"
"10.08.2020","37,420","37,350","37,830","37,260","24,43M","0,65%"
"07.08.2020","37,180","37,275","37,370","36,955","20,43M","-0,25%"
"06.08.2020","37,275","37,425","37,550","37,115","24,48M","-0,29%"
"05.08.2020","37,385","36,770","37,650","36,720","41,27M","1,60%"
"04.08.2020","36,795","37,150","37,230","36,520","30,12M","-0,72%"
"03.08.2020","37,060","37,230","37,345","37,000","20,36M","-0,51%"
"31.07.2020","37,250","37,260","37,395","36,995","24,43M","0,07%"
"30.07.2020","37,225","37,200","37,620","36,850","34,30M","-0,44%"
"29.07.2020","37,390","37,215","37,620","36,980","30,43M","0,66%"
"28.07.2020","37,145","37,900","38,190","37,025","38,85M","-1,88%"
"27.07.2020","37,855","38,255","38,260","37,490","28,64M","-0,90%"
"24.07.2020","38,200","37,270","38,245","36,950","32,46M","2,69%"
"23.07.2020","37,200","37,685","38,100","37,030","27,33M","-1,17%"
"22.07.2020","37,640","37,455","37,975","37,350","25,40M","0,15%"
"21.07.2020","37,585","37,240","37,775","37,130","38,38M","0,97%"
"20.07.2020","37,225","36,715","37,365","36,585","20,81M","1,03%"
"17.07.2020","36,845","36,300","36,900","36,265","25,32M","-0,15%"
"16.07.2020","36,900","36,910","37,240","36,440","36,29M","-0,99%"
"15.07.2020","37,270","37,600","38,465","36,680","53,52M","-0,48%"
"14.07.2020","37,450","37,940","38,030","36,250","59,27M","-1,20%"
"13.07.2020","37,905","38,600","38,985","37,900","21,24M","-1,78%"
"10.07.2020","38,590","38,265","38,735","38,170","26,55M","-0,08%"
"09.07.2020","38,620","38,990","39,435","38,410","25,61M","-1,38%"
"08.07.2020","39,160","39,765","40,260","38,815","38,49M","-1,36%"
"07.07.2020","39,700","38,800","40,235","38,565","39,50M","1,98%"
"06.07.2020","38,930","38,720","39,315","38,720","27,01M","1,08%"
"03.07.2020","38,515","38,780","38,835","38,310","15,78M","-0,63%"
"02.07.2020","38,760","38,750","38,970","38,340","28,53M","0,90%"
"30.06.2020","38,415","38,580","38,700","38,260","26,86M","-0,31%"
"29.06.2020","38,535","38,255","38,635","37,830","23,09M","0,61%"
"26.06.2020","38,300","39,220","39,220","38,130","25,02M","-2,13%"
"25.06.2020","39,135","39,000","39,475","38,575","37,21M","-1,55%"
"23.06.2020","39,750","39,300","40,160","39,085","34,73M","1,35%"
"22.06.2020","39,220","39,000","39,400","38,500","27,00M","0,56%"
"19.06.2020","39,000","39,000","39,650","39,000","56,06M","1,54%"
"18.06.2020","38,410","39,365","39,390","38,105","56,72M","-2,03%"
"17.06.2020","39,205","40,315","40,435","38,900","35,45M","-1,90%"
"16.06.2020","39,965","39,550","40,560","39,550","34,82M","1,50%"
"15.06.2020","39,375","39,240","39,410","37,755","53,27M","-1,51%"
"11.06.2020","39,980","40,735","40,900","39,440","50,57M","-2,73%"
"10.06.2020","41,100","40,505","41,155","40,205","42,28M","0,95%"
"09.06.2020","40,715","40,530","40,775","39,620","39,79M","1,02%"
"08.06.2020","40,305","40,350","41,850","39,855","65,61M","-0,07%"
"05.06.2020","40,335","40,100","40,415","39,935","39,13M","0,86%"
"04.06.2020","39,990","39,850","39,990","39,260","38,66M","-0,01%"
"03.06.2020","39,995","40,485","40,690","39,310","79,87M","-0,57%"
"02.06.2020","40,225","40,125","40,925","39,885","82,21M","0,69%"
"01.06.2020","39,950","40,140","40,480","39,530","49,89M","0,86%"
"29.05.2020","39,610","40,330","40,360","38,935","75,27M","-2,20%"
"28.05.2020","40,500","40,680","41,200","40,110","55,09M","-0,45%"
"27.05.2020","40,685","41,500","41,815","39,790","75,73M","-2,43%"
"26.05.2020","41,700","42,305","42,925","41,290","63,13M","-0,30%"
"25.05.2020","41,825","39,820","41,895","39,820","61,36M","5,09%"
"22.05.2020","39,800","38,720","39,960","37,745","64,10M","2,05%"
"21.05.2020","39,000","40,900","41,180","38,610","80,96M","-4,40%"
"20.05.2020","40,795","39,800","41,500","39,505","94,78M","1,89%"
"19.05.2020","40,040","40,940","40,950","39,405","64,39M","-1,38%"
"18.05.2020","40,600","40,765","41,275","40,315","87,91M","1,13%"
"15.05.2020","40,145","39,600","41,000","38,920","185,45M","2,20%"
"14.05.2020","39,280","36,025","39,345","35,865","112,35M","7,78%"
"13.05.2020","36,445","37,000","37,005","36,250","38,92M","-1,92%"
"12.05.2020","37,160","37,000","37,490","36,800","31,51M","-0,11%"
"08.05.2020","37,200","36,700","37,400","36,235","39,11M","1,81%"
"07.05.2020","36,540","35,995","36,925","35,600","64,60M","2,30%"
"06.05.2020","35,720","37,010","37,165","35,720","66,23M","-3,05%"
"05.05.2020","36,845","36,980","37,315","36,480","38,10M","1,19%"
"04.05.2020","36,410","36,630","36,770","35,810","39,58M","-1,90%"
"30.04.2020","37,115","37,980","38,250","36,450","60,44M","-0,85%"
"29.04.2020","37,435","36,980","37,705","36,810","54,27M","1,73%"
"28.04.2020","36,800","35,000","37,480","34,955","80,27M","5,14%"
"27.04.2020","35,000","35,055","35,635","34,840","37,38M","-0,36%"
"24.04.2020","35,125","35,700","35,845","34,670","59,68M","-2,12%"
"23.04.2020","35,885","36,380","36,475","35,115","72,00M","0,60%"
"22.04.2020","35,670","33,250","35,780","33,200","85,30M","6,32%"
"21.04.2020","33,550","33,000","34,170","32,500","94,63M","-1,31%"
"20.04.2020","33,995","33,500","34,490","33,415","47,57M","-1,06%"
"17.04.2020","34,360","34,760","34,850","33,965","48,74M","0,19%"
"16.04.2020","34,295","33,920","35,025","32,960","84,17M","1,61%"
"15.04.2020","33,750","35,115","35,250","33,290","89,55M","-5,33%"
"14.04.2020","35,650","36,105","36,690","35,335","65,60M","-1,00%"
"13.04.2020","36,010","36,985","37,050","36,010","39,77M","-2,89%"
"10.04.2020","37,080","37,400","37,475","36,250","36,00M","-1,17%"
"09.04.2020","37,520","37,500","38,080","36,600","108,77M","1,75%"
"08.04.2020","36,875","36,800","37,100","35,080","100,80M","-0,87%"
"07.04.2020","37,200","37,600","38,435","36,640","98,65M","-0,13%"
"06.04.2020","37,250","37,300","37,650","36,690","96,48M","2,38%"
"03.04.2020","36,385","35,900","37,500","35,255","212,15M","2,00%"
"02.04.2020","35,670","36,150","37,090","34,525","189,48M","1,91%"
"01.04.2020","35,000","33,370","35,400","32,710","157,78M","3,24%"
"31.03.2020","33,900","32,300","33,900","31,490","139,22M","6,94%"
"30.03.2020","31,700","30,300","32,075","29,710","108,86M","2,51%"
"27.03.2020","30,925","32,650","33,365","30,055","131,66M","-4,11%"
"26.03.2020","32,250","29,500","34,550","28,920","316,83M","8,71%"
"25.03.2020","29,665","28,600","30,235","27,845","126,02M","5,01%"
"24.03.2020","28,250","27,235","28,440","27,030","79,05M","8,26%"
"23.03.2020","26,095","25,845","27,345","25,060","69,95M","-2,85%"
"20.03.2020","26,860","27,950","28,660","26,780","139,77M","-0,52%"
"19.03.2020","27,000","25,000","27,395","24,185","153,98M","8,72%"
"18.03.2020","24,835","25,805","26,250","24,580","126,78M","-5,68%"
"17.03.2020","26,330","26,155","26,800","24,950","109,42M","1,09%"
"16.03.2020","26,045","28,000","28,000","24,645","161,50M","-5,29%"
"13.03.2020","27,500","29,535","30,165","27,500","146,26M","-6,46%"
"12.03.2020","29,400","30,095","30,425","28,300","149,95M","-5,90%"
"11.03.2020","31,245","31,700","33,445","30,550","150,72M","1,33%"
"10.03.2020","30,835","32,115","34,575","30,000","205,16M","-13,58%"
"06.03.2020","35,680","36,900","37,270","34,850","128,09M","-5,51%"
"05.03.2020","37,760","38,750","38,840","37,050","82,30M","-1,81%"
"04.03.2020","38,455","38,570","39,325","38,055","75,24M","-1,52%"
"03.03.2020","39,050","40,000","40,385","38,780","81,77M","0,61%"
"02.03.2020","38,815","40,000","40,900","37,050","121,34M","0,99%"
"28.02.2020","38,435","37,995","38,955","36,070","196,64M","-2,94%"
"27.02.2020","39,600","43,125","43,250","38,905","170,37M","-10,00%"
"26.02.2020","44,000","44,425","44,520","42,900","101,76M","-1,80%"
"25.02.2020","44,805","45,975","46,495","44,805","67,41M","-4,17%"
"21.02.2020","46,755","46,940","47,630","46,700","38,08M","-1,34%"
"20.02.2020","47,390","47,605","48,005","47,390","25,89M","-0,15%"
"19.02.2020","47,460","47,000","47,650","46,770","35,95M","1,64%"
"18.02.2020","46,695","48,090","48,475","46,560","67,56M","-3,97%"
"17.02.2020","48,625","48,480","49,130","48,310","25,70M","0,63%"
"14.02.2020","48,320","48,315","48,780","47,440","48,04M","0,02%"
"13.02.2020","48,310","48,710","48,820","47,855","47,73M","-1,41%"
"12.02.2020","49,000","48,035","49,035","47,810","85,26M","2,67%"
"11.02.2020","47,725","46,600","48,375","46,325","83,95M","3,26%"
"10.02.2020","46,220","46,210","46,450","45,340","45,96M","0,21%"
"07.02.2020","46,125","46,950","47,660","45,320","62,86M","-1,79%"
"06.02.2020","46,965","47,210","47,885","46,140","67,59M","0,19%"
"05.02.2020","46,875","46,850","49,220","46,140","158,22M","0,36%"
"04.02.2020","46,705","44,605","47,290","43,455","141,58M","5,06%"
"03.02.2020","44,455","45,935","46,070","44,375","89,88M","-3,45%"
"31.01.2020","46,045","48,295","48,440","46,045","54,07M","-3,87%"
"30.01.2020","47,900","47,700","48,375","47,115","39,27M","-0,07%"
"29.01.2020","47,935","47,840","48,815","47,325","67,64M","1,14%"
"28.01.2020","47,395","46,720","47,700","45,100","91,42M","1,92%"
"27.01.2020","46,500","47,145","47,760","46,130","59,51M","-3,29%"
"24.01.2020","48,080","47,910","49,250","47,570","61,39M","0,59%"
"23.01.2020","47,800","49,100","49,200","47,350","96,29M","-3,43%"
"22.01.2020","49,500","52,020","52,485","48,820","125,83M","-4,88%"
"21.01.2020","52,040","54,000","54,110","51,105","88,58M","-3,93%"
"20.01.2020","54,170","53,900","54,890","53,805","31,17M","0,73%"
"17.01.2020","53,775","53,070","54,750","52,885","56,39M","1,33%"
"16.01.2020","53,070","53,320","53,700","52,670","29,07M","-0,04%"
"15.01.2020","53,090","53,710","54,170","52,810","37,86M","-1,50%"
"14.01.2020","53,900","53,850","54,315","53,240","36,82M","0,18%"
"13.01.2020","53,805","54,000","54,480","52,800","41,25M","-0,36%"
"10.01.2020","54,000","53,745","54,650","53,330","56,05M","0,66%"
"09.01.2020","53,645","52,150","53,800","51,665","51,97M","3,16%"
"08.01.2020","52,000","52,200","52,990","51,835","39,54M","-0,38%"
"06.01.2020","52,200","51,015","52,420","51,015","40,71M","1,61%"
"03.01.2020","51,375","50,585","51,655","50,560","30,45M","1,79%"
"30.12.2019","50,470","50,940","51,300","50,405","27,94M","-0,76%"
"27.12.2019","50,855","51,050","51,425","50,660","28,58M","-0,58%"
"26.12.2019","51,150","51,000","51,500","50,280","38,62M","-0,11%"
"25.12.2019","51,205","52,250","52,340","51,050","27,40M","-1,91%"
"24.12.2019","52,200","51,980","52,770","50,830","124,56M","1,06%"
"23.12.2019","51,655","48,180","51,700","48,115","137,91M","7,36%"
"20.12.2019","48,115","48,200","48,470","47,950","29,81M","-0,07%"
"19.12.2019","48,150","48,400","48,680","47,820","46,93M","-0,56%"
"18.12.2019","48,420","48,350","49,135","47,790","64,12M","0,24%"
"17.12.2019","48,305","48,100","48,700","47,575","64,70M","0,58%"
"16.12.2019","48,025","47,635","48,750","46,510","67,48M","1,09%"
"13.12.2019","47,505","48,500","49,450","47,060","88,35M","-1,44%"
"12.12.2019","48,200","45,330","48,480","45,300","152,38M","7,03%"
"11.12.2019","45,035","43,320","45,130","43,320","67,33M","3,79%"
"10.12.2019","43,390","43,935","44,040","43,000","31,37M","-1,23%"
"09.12.2019","43,930","43,345","44,205","43,255","48,90M","1,35%"
"06.12.2019","43,345","43,350","43,580","42,435","51,41M","0,34%"
"05.12.2019","43,200","43,900","44,170","42,905","46,03M","-1,14%"
"04.12.2019","43,700","42,605","44,625","41,555","79,85M","2,73%"
"03.12.2019","42,540","43,250","43,655","42,470","44,62M","-1,69%"
"02.12.2019","43,270","44,000","44,750","43,245","39,77M","-1,88%"
"29.11.2019","44,100","43,590","44,290","42,900","54,28M","1,04%"
"28.11.2019","43,645","44,400","44,635","43,260","52,75M","-1,94%"
"27.11.2019","44,510","44,990","45,170","44,240","42,69M","-1,09%"
"26.11.2019","45,000","46,300","46,425","44,455","95,56M","-2,57%"
"25.11.2019","46,185","46,755","47,245","45,915","26,84M","-1,17%"
"22.11.2019","46,730","45,860","47,180","45,635","40,95M","1,86%"
"21.11.2019","45,875","46,325","46,860","45,540","40,49M","-1,28%"
"20.11.2019","46,470","46,725","46,750","46,135","28,10M","-0,71%"
"19.11.2019","46,800","46,330","47,375","46,130","44,47M","1,01%"
"18.11.2019","46,330","46,600","46,900","45,855","44,28M","-0,26%"
"15.11.2019","46,450","47,620","47,880","46,195","53,42M","-1,80%"
"14.11.2019","47,300","47,975","49,000","47,070","58,07M","-1,03%"
"13.11.2019","47,790","47,820","48,595","47,085","42,59M","-0,30%"
"12.11.2019","47,935","48,705","49,950","47,400","98,43M","-1,26%"
"11.11.2019","48,545","46,505","49,275","46,000","117,61M","4,05%"
"08.11.2019","46,655","47,300","47,340","46,085","40,77M","-1,34%"
"07.11.2019","47,290","46,175","47,570","45,820","52,95M","2,32%"
"06.11.2019","46,220","45,980","46,380","45,080","54,76M","0,23%"
"05.11.2019","46,115","47,100","47,835","45,815","98,09M","-0,30%"
"01.11.2019","46,255","43,010","46,360","43,010","133,96M","7,57%"
"31.10.2019","43,000","43,305","43,950","42,655","50,36M","-0,92%"
"30.10.2019","43,400","44,390","44,790","42,160","103,98M","-2,58%"
"29.10.2019","44,550","44,500","45,790","43,500","138,46M","-0,11%"
"28.10.2019","44,600","46,075","48,910","43,500","285,25M","-4,25%"
"25.10.2019","46,580","43,750","48,000","43,290","371,94M","6,96%"
"24.10.2019","43,550","40,525","43,550","40,000","322,83M","8,41%"
"23.10.2019","40,170","36,625","42,805","36,390","222,31M","9,38%"
"22.10.2019","36,725","35,960","36,745","35,960","24,11M","1,90%"
"21.10.2019","36,040","36,200","36,310","35,920","12,50M","-0,36%"
"18.10.2019","36,170","36,200","36,550","36,110","14,57M","-0,08%"
"17.10.2019","36,200","36,605","36,730","36,075","18,37M","-1,43%"
"16.10.2019","36,725","35,910","36,840","35,875","26,34M","2,13%"
"15.10.2019","35,960","36,200","36,270","35,725","17,89M","-0,80%"
"14.10.2019","36,250","36,750","36,885","36,040","13,73M","-1,29%"
"11.10.2019","36,725","36,655","37,125","36,405","31,85M","0,51%"
"10.10.2019","36,540","36,405","36,690","36,140","19,03M","0,29%"
"09.10.2019","36,435","36,110","36,715","35,835","32,09M","0,96%"
